id_ato_linkado,pdf,status_validacao,motivo_falha
635-R83,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (187089910) E Processo (0008000153448202170) não encontrados no PDF
635-R86,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (240000) E Processo (0400900001185202147) não encontrados no PDF
635-R88,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (22686390) E Processo (0013300002414202173) não encontrados no PDF
635-R89,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (200000) E Processo (0013900001275202100) não encontrados no PDF
635-R90,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (8961287) E Processo (0014200000790202114) não encontrados no PDF
635-R91,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (136025859) E Processo (0014800001038202121) não encontrados no PDF
635-R92,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (48627489) E Processo (0014700000282202103) não encontrados no PDF
635-R93,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (23806021) E Processo (0014700000467202118) não encontrados no PDF
635-R94,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (1620000) E Processo (0011300017237202102) não encontrados no PDF
635-R98,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (51000000) E Processo (0022000004432202165) não encontrados no PDF
635-R99,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (5004920) E Processo (0022000004796202145) não encontrados no PDF
636-R103,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (1860000) E Processo (0005600001194202077) não encontrados no PDF
636-R109,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (9535) E Processo (040010000000204202133) não encontrados no PDF
636-R116,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (56556) E Processo (040010000000420202189) não encontrados no PDF
636-R118,DODF 102 31-05-2019 INTEGRA.pdf,invalidado,Valor (19320000) E Processo (0005300038351201941) não encontrados no PDF
636-R119,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300078791202074) não encontrado"
636-R120,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300002745202185) não encontrado"
636-R121,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300079857202043) não encontrado"
636-R134,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (4183428) E Processo (0004000013234202119) não encontrados no PDF
636-R135,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (448000) E Processo (0006300003762202101) não encontrados no PDF
636-R141,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (31560325) E Processo (0014400001311201914) não encontrados no PDF
636-R143,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (862357998) E Processo (0004000002078202152) não encontrados no PDF
636-R144,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (177172922) E Processo (0004000002078202152) não encontrados no PDF
636-R145,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (74505872) E Processo (0004000002078202152) não encontrados no PDF
636-R158,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (595000) E Processo (0011000002449202161) não encontrados no PDF
636-R161,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (285328) E Processo (0039000006494202023) não encontrados no PDF
636-R163,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (336) E Processo (0039000006494202023) não encontrados no PDF
636-R165,DODF 110 15-06-2021 INTEGRA.pdf,invalidado,Valor (102000000) E Processo (0410006492021) não encontrados no PDF
636-R176,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (201696000) E Processo (0011300010156202173) não encontrados no PDF
636-R80,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (2500000) E Processo (0410005402021) não encontrados no PDF
636-R82,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (0410002712021) não encontrado"
636-R83,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (0410002712021) não encontrado"
636-R86,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (83825025) E Processo (0043100017585202114) não encontrados no PDF
636-R88,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (84299775) E Processo (0043100017588202158) não encontrados no PDF
636-R89,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (73102005) E Processo (0043100017590202127) não encontrados no PDF
636-R90,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (71199840) E Processo (0043100017591202171) não encontrados no PDF
636-R91,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (83745900) E Processo (0043100017593202161) não encontrados no PDF
636-R94,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000800202113) não encontrado"
636-R96,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (18000000) E Processo (0005300134305202196) não encontrados no PDF
636-R97,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (4850000) E Processo (0011700000024202121) não encontrados no PDF
637-R110,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (0410004512021) não encontrado"
637-R113,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (552000) E Processo (0001400000548202142) não encontrados no PDF
637-R115,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (0410002712021) não encontrado"
637-R118,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (7000000) E Processo (0005400078175202176) não encontrados no PDF
637-R123,DODF 102 31-05-2019 INTEGRA.pdf,invalidado,Valor (98100000) E Processo (0004000006019202234) não encontrados no PDF
637-R126,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (14500000) E Processo (0004000018095202110) não encontrados no PDF
637-R127,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,Valor (820000) E Processo (0041300000583202112) não encontrados no PDF
637-R129,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (18500000) E Processo (0043100020387202057) não encontrados no PDF
637-R133,DODF 236 20-12-2021 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
637-R137,DODF 125 06-07-2021 INTEGRA.pdf,invalidado,Valor (4880756) E Processo (0006300003167202167) não encontrados no PDF
637-R141,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000103202162) não encontrado"
637-R142,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000133202179) não encontrado"
637-R143,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,"Valor OK (100000), mas N° Processo (040010000000195202181) não encontrado"
637-R144,DODF 117 24-06-2021 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
637-R145,DODF 029 09-02-2018 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
637-R147,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (391600) E Processo (0011300033771201852) não encontrados no PDF
637-R152,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (5400000) E Processo (0042800002163202194) não encontrados no PDF
637-R156,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (1788000) E Processo (0005600001194202077) não encontrados no PDF
637-R157,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (31730) E Processo (0005600001194202077) não encontrados no PDF
637-R162,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,"Valor OK (12000), mas N° Processo (0039200002860201985) não encontrado"
637-R170,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (200000) E Processo (0410000152021) não encontrados no PDF
637-R171,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1450000) E Processo (0005600002072202189) não encontrados no PDF
637-R181,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (2500000) E Processo (0014600000620202127) não encontrados no PDF
637-R183,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (197649900) E Processo (0005000030703201902) não encontrados no PDF
637-R184,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (336600000) E Processo (0401200003673202149) não encontrados no PDF
638-R140,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (490000) E Processo (0401700002173202230) não encontrados no PDF
638-R25,DODF 060 29-03-2019 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
638-R29,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (199120) E Processo (0036600000136202211) não encontrados no PDF
638-R41,DODF 053 18-03-2022 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
638-R42,DODF 053 18-03-2022 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
638-R50,DODF 236 12-12-2019 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
638-R51,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (2700000) E Processo (0005400067913202079) não encontrados no PDF
638-R58,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R59,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R63,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R64,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R65,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R66,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R67,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R68,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R69,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,"Valor OK (10000000), mas N° Processo (13892021) não encontrado"
638-R78,DODF 115 19-06-2019 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
638-R79,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,Valor (6000000) E Processo (0008000248580202169) não encontrados no PDF
638-R81,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (179600) E Processo (0008000247329202187) não encontrados no PDF
639-R10,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300077257202121) não encontrado"
639-R95,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (1322502) E Processo (0005200021780202121) não encontrados no PDF
639-R105,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (14427000) E Processo (0005200014928202171) não encontrados no PDF
639-R11,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (528153600) E Processo (0043100016402202143) não encontrados no PDF
639-R115,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (923106342) E Processo (0005200025461202195) não encontrados no PDF
639-R125,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (88004) E Processo (0005200029640202100) não encontrados no PDF
639-R126,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (120001200) E Processo (0005200013114202039) não encontrados no PDF
639-R136,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (88004) E Processo (0005200029655202160) não encontrados no PDF
639-R137,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (41849688) E Processo (0401100000207202130) não encontrados no PDF
639-R138,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (25452000) E Processo (0401100000212202142) não encontrados no PDF
639-R139,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (14607600) E Processo (0043100013555202058) não encontrados no PDF
639-R140,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (5700000) E Processo (0043100013555202058) não encontrados no PDF
639-R143,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000245202120) não encontrado"
639-R144,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000456202162) não encontrados no PDF
639-R145,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000478202122) não encontrados no PDF
639-R146,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (9340000) E Processo (0008000246438202187) não encontrados no PDF
639-R153,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (84000000) E Processo (0410015642021) não encontrados no PDF
639-R154,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (66000000) E Processo (0410015562021) não encontrados no PDF
639-R156,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (60000000) E Processo (0410015342021) não encontrados no PDF
639-R159,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (75000000) E Processo (0410013622021) não encontrados no PDF
639-R16,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (8200000) E Processo (0400000000027202202) não encontrados no PDF
639-R17,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (30000000) E Processo (15252021) não encontrados no PDF
639-R19,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (3999900) E Processo (0040000036122202191) não encontrados no PDF
639-R23,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (72000000) E Processo (0041300003203202193) não encontrados no PDF
639-R26,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (7331200) E Processo (0410018232021) não encontrados no PDF
639-R27,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,Valor (49500000) E Processo (0005400120287202056) não encontrados no PDF
639-R43,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (60000000) E Processo (15482021) não encontrados no PDF
639-R44,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (60000000) E Processo (15442021) não encontrados no PDF
639-R45,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (68376000) E Processo (15552021) não encontrados no PDF
639-R46,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (34800000) E Processo (15662021) não encontrados no PDF
639-R47,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (84000000) E Processo (15292021) não encontrados no PDF
639-R48,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (66000000) E Processo (15412021) não encontrados no PDF
639-R49,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (36000000) E Processo (15592021) não encontrados no PDF
639-R50,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (62400000) E Processo (15542021) não encontrados no PDF
639-R51,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (72000000) E Processo (15402021) não encontrados no PDF
639-R52,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (55920000) E Processo (15602021) não encontrados no PDF
639-R53,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (45000000) E Processo (15242021) não encontrados no PDF
639-R54,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (19800000) E Processo (15332021) não encontrados no PDF
639-R55,DODF 044 07-03-2022 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
639-R56,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (7220721807) E Processo (13072021) não encontrados no PDF
639-R57,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000426202156) não encontrado"
639-R58,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000414202121) não encontrados no PDF
639-R59,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000446202127) não encontrados no PDF
639-R60,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000449202161) não encontrados no PDF
639-R61,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000859202110) não encontrados no PDF
639-R62,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000741202183) não encontrados no PDF
639-R63,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000729202179) não encontrados no PDF
639-R64,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000101202254) não encontrados no PDF
639-R65,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000100202218) não encontrados no PDF
639-R66,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000106202287) não encontrados no PDF
639-R67,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000105202232) não encontrados no PDF
639-R68,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000103202243) não encontrados no PDF
639-R69,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000104202298) não encontrados no PDF
639-R70,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000109202211) não encontrados no PDF
639-R71,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000110202245) não encontrados no PDF
639-R72,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000113202289) não encontrados no PDF
639-R73,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000115202278) não encontrados no PDF
639-R74,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000116202212) não encontrados no PDF
639-R75,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000119202256) não encontrados no PDF
639-R76,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000118202210) não encontrado"
639-R77,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000120202281) não encontrado"
639-R78,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000124202269) não encontrados no PDF
639-R79,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000132202213) não encontrados no PDF
639-R80,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000133202250) não encontrados no PDF
639-R81,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000136202293) não encontrados no PDF
639-R82,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000137202238) não encontrados no PDF
639-R83,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000138202282) não encontrados no PDF
639-R84,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000301202126) não encontrados no PDF
639-R85,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000417202165) não encontrados no PDF
639-R86,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000078202206) não encontrado"
639-R87,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000080202277) não encontrados no PDF
639-R88,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,"Valor OK (1000000), mas N° Processo (040010000000082202266) não encontrado"
639-R89,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000081202211) não encontrados no PDF
639-R9,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (15000000) E Processo (0410004512021) não encontrados no PDF
639-R90,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000727202180) não encontrados no PDF
639-R91,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000863202170) não encontrados no PDF
639-R92,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000093202246) não encontrados no PDF
639-R93,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000094202291) não encontrados no PDF
639-R94,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (80371) E Processo (0005200029636202133) não encontrados no PDF
640-R1,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (58800) E Processo (0008000246444202134) não encontrados no PDF
640-R2,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (179600) E Processo (0008000247329202187) não encontrados no PDF
640-R3,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (204380) E Processo (0011000000485202271) não encontrados no PDF
640-R4,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,Valor (460170218) E Processo (0011000003139202083) não encontrados no PDF
665-R53,DODF 125 06-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300027710202159) não encontrado"
665-R54,DODF 125 06-07-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300009487202168) não encontrado"
665-R56,DODF 110 15-06-2021 INTEGRA.pdf,invalidado,Valor (153000000) E Processo (0000100009515202007) não encontrados no PDF
665-R57,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (719000) E Processo (0013900000714202159) não encontrados no PDF
665-R58,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (2910000) E Processo (0400600000050202149) não encontrados no PDF
665-R59,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (23767360) E Processo (0019600000212202199) não encontrados no PDF
