id,validado,similarity_score,encontrado_em_pdf,valor,source_text_resumido
serviços_de_urologia_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 55/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00112556/202..."
serviços_de_assistência_médico_domiciliar_em_regime_de_inter_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 57/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00063047/202..."
prestação_de_serviços_especializados_em_oftalmologia_conform_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 83/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00078791/202..."
prestação_de_serviços_especializados_na_realização_de_cirurg_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 69/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00116307/202..."
prestação_de_serviços_de_psicologia_e_psiquiatria_conforme_i_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 70/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00066513/202..."
contratação_de_empresa_para_execução_das_obras_de_construção_00_v2,False,0,N/A,"R$ 3.532.516,21","EXTRATO DO CONTRATO Nº 45285/2021
Processo: 00090-00030242/2020-54. DAS PARTES: SEMOB x COMBRASEN - ..."
aquisição_de_licença_perpétua_de_uso_de_software_de_solução__00_v2,False,0,N/A,"R$ 6.301.594,00","EXTRATO DO CONTRATO BRB Nº 182/2021
Contratada: SYDLE SISTEMAS LTDA. Modalidade: Pregão Eletrônico n..."
a_aquisição_de_gêneros_alimentícios_não_perecíveis_farinha_d_00_v2,False,0,N/A,"R$ 285.236,55","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 52/2021
Processo: 00080-00139878/2021-89. Partes: SEEDF ..."
contratação_de_empresa_especializada_para_a_prestação_de_ser_00_v2,False,0,N/A,"R$ 10.680,00","EXTRATO DO CONTRATO Nº 03/2022
Contratante: Tribunal de Contas do Distrito Federal - CNPJ nº 00.534...."
serviços_de_fonoaudiologia_procedimentos_diagnósticos_ou_ter_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 56/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00048068/202..."
o_contrato_tem_por_objeto_contratação_de_instituição_de_ensi_00_v2,False,0,N/A,"R$ 130.140,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 059/2021, -FSPDF-SSP NOS TERMOS DO PADRÃO Nº 03/2002..."
o_contrato_tem_por_objeto_a_aquisição_de_a_aquisição_de_gás__00_v2,False,0,N/A,"R$ 15.720,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 26/2021
Processo: 00094-00005506/2021-18. PARTES: SE..."
contratação_de_empresa_especilizada_para_a_prestação_de_serv_00_v2,False,0,N/A,"R$ 38.900,00","EXTRATO DO TERMO DE CONTRATO Nº 39/2021 - SIGGO 044707
Processo: 00113-00011223/2020-96. Contratante..."
aquisição_de_material_de_consumo_gêneros_alimentícios_e_mate_00_v2,False,0,N/A,"R$ 10.800,00","EXTRATO DE CONTRATO Nº 04/2021
Processo: 04009-00001238/2021-20. DAS PARTES: SECRETARIA DE ESTADO DE..."
a_prestação_de_serviços_de_publicidade_compreendendo_o_conju_00_v2,False,0,N/A,"R$ 160.000.000,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS DE PUBLICIDADE Nº 07/2021
Processo: 04000-00000796/2020..."
prestação_de_serviços_de_chaveiro_com_fornecimento_de_materi_00_v2,False,0,N/A,"R$ 6.814,70","EXTRATO DO CONTRATO Nº 045037/2021
Processo: 00090-00024954/2021-15. DAS PARTES: SEMOB x EMPRESA CAR..."
contratação_de_empresa_especializada_na_prestação_de_serviço_00_v2,False,0,N/A,"R$ 25.000,00","EXTRATO DO CONTRATO Nº 06/2021 - VELTI TECNOLOGIA EM SISTEMA E EQUIPAMENTOS LTDA
Extrato do Contrato..."
fornecimento_de_energia_elétrica_para_eventos_itinerantes_a__00_v2,False,0,N/A,"R$ 340.414,88",EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA PARA CONSUMIDORES TITULARES ...
a_aquisição_dos_itens_item_01_feno_de_gramínea_tifton_caract_00_v2,False,0,N/A,"R$ 33.312,50","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 38/2021
Processo: 00070-00004819/2021-28. Partes: SEAG..."
a_prestação_de_serviços_técnicos_em_elaboração_e_calibragem__00_v2,False,0,N/A,"R$ 1.785.811,31","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 13/2022
Processo 00080-00195040/2020-94. Partes: SEE..."
conceder_reajuste_ao_valor_do_contrato_nº_02_2017_com_fundam_00_v2,False,0,N/A,"R$ 34.320,00","EXTRATO DO CONTRATO Nº 02/2017
Processo: 0098-002154/2016. DAS PARTES: SEMOB x FLEXDOC TECNOLOGIA DA..."
aquisição_de_5_000_cinco_mil_distintivos_em_metal_nobre_marc_00_v2,False,0,N/A,"R$ 660.000,00","EXTRATO DO CONTRATO Nº 43/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_80_oitenta_etilômetros_marca_alcolizer_fabrican_00_v2,False,0,N/A,"R$ 751.920,00","EXTRATO DO CONTRATO N° 31/2021
Processo: 00054-00033515/2019-15. Partes: DF/PMDF x AGS COMÉRCIO E SE..."
aquisição_de_685_seiscentos_e_oitenta_e_cinco_unidades_de_co_00_v2,False,0,N/A,"R$ 2.840.630,00","EXTRATO DO CONTRATO Nº 44/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_500_quinhentos_macacões_de_proteção_individual__00_v2,False,0,N/A,"R$ 174.826,00","EXTRATO DO CONTRATO Nº 45/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_15_000_quinze_mil_aventais_descartáveis_de_mang_00_v2,False,0,N/A,"R$ 73.500,00","EXTRATO DO CONTRATO Nº 46/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
o_presente_contrato_tem_por_objeto_a_contratação_da_neoenerg_00_v2,False,0,N/A,"R$ 24.000,00","EXTRATO DO CONTRATO DE FORNECIMENTO DE ENERGIA ELÉTRICA DE BAIXA TENSÃO Nº 16/2021
Processo: 00141-0..."
o_presente_contrato_tem_por_objeto_a_contratação_de_empresa__00_v2,False,0,N/A,"R$ 8.994,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 08/2021, NOS TERMOS DO PADRÃO Nº 05/2020
Processo: 0..."
prestação_de_serviços_de_coloproctologia_endoscopia_e_gastro_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO DE CREDENCIAMENTO Nº 53/2021
PRESTAÇÃO DE SERVIÇOS

Processo: 00053-00059413/202..."
contratação_de_empresa_especializada_para_a_manutenção_de_ap_00_v2,False,0,N/A,"R$ 24.714,28","EXTRATO DO TERMO DO CONTRATO Nº 26/2021
Processo: 00113-00004619/2021-68. Contratante: O DISTRITO FE..."
prestação_de_serviço_continuado_de_assistência_técnica_nas_c_00_v2,False,0,N/A,"R$ 1.172.699,64","EXTRATO DO TERMO DO CONTRATO Nº 28/2021
Processo: 00113-00004859/2020-81. Contratante: O DISTRITO FE..."
aquisição_de_máquina_para_montar_e_desmontar_pneus_de_veícul_00_v2,False,0,N/A,"R$ 36.000,00","EXTRATO DE CONTRATO Nº 34/2021
Processo: 00095-00000043/2021-61; Modalidade: Dispensa de licitação -..."
aquisição_de_1800_hum_mil_e_oitocentas_unidades_de_copos_de__00_v2,False,0,N/A,"R$ 14.232,00","EXTRATO DE CONTRATO Nº 39/2021
Processo: 00095-00000517/2021-75; Modalidade: Dispensa de licitação -..."
aquisição_de_4_000_quatro_mil_aventais_descartáveis_sem_mang_00_v2,False,0,N/A,"R$ 73.620,00","EXTRATO DO CONTRATO Nº 47/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_02_duas_unidades_de_histotécnico_processador_au_00_v2,False,0,N/A,"R$ 110.000,00","EXTRATO DO CONTRATO Nº 48/2021, NOS TERMOS DO PADRÃO Nº 07/2002   AQUISIÇÃO DE BENS
Processo: 052-00..."
o_presente_contrato_tem_por_objeto_a_aquisição_de_100_cem_la_00_v2,False,0,N/A,"R$ 26.214,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS PELO DISTRITO FEDERAL Nº 31/2021
Processo: 00070-00003278..."
aquisição_de_800_oitocentas_unidades_de_açúcar_cristal_acond_00_v2,False,0,N/A,"R$ 13.200,00","EXTRATO DE CONTRATO Nº 38/2021
Processo: 00095-00000517/2021-75; Modalidade: Dispensa de licitação -..."
o_contrato_tem_por_objeto_a_aquisição_dos_itens_item_01_raçã_00_v2,False,0,N/A,"R$ 114.557,25","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 36/2021
Processo: 00070-00003922/2021-51. Partes: SEAG..."
o_presente_contrato_tem_por_objeto_a_aquisição_de_2543kg_de__00_v2,False,0,N/A,"R$ 48.978,18","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS PELO DISTRITO FEDERAL Nº 23/2021
Processo: 00070-00003287..."
a_aquisição_de_9_veículos_automotores_novos_zero_quilômetro__00_v2,False,0,N/A,"R$ 905.400,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 20/2021
Processo: 00400-00013055/2021-37. DAS PARTES: ..."
aquisição_de_15_quinze_baterias_automotivas_de_12_voltes_e_1_00_v2,False,0,N/A,"R$ 214.770,63","EXTRATO DO CONTRATO Nº 52/2021, NOS TERMOS DO PADRÃO Nº 08/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_231_duzentas_e_trinta_e_uma_algemas_para_punho__00_v2,False,0,N/A,"R$ 101.409,00","EXTRATO DO CONTRATO Nº 58/2021, NOS TERMOS DO PADRÃO Nº 07/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_sistemas_de_aeronaves_remotamente_pilotadas_rpa_00_v2,False,0,N/A,"R$ 410.139,89","EXTRATO DO CONTRATO Nº 59/2021, NOS TERMOS DO PADRÃO Nº 07/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_6_454_seis_mil_quatrocentos_e_cinquenta_e_quatr_00_v2,False,0,N/A,"R$ 796.939,92","EXTRATO DO CONTRATO Nº 60/2021, NOS TERMOS DO PADRÃO Nº 08/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
contratação_de_empresa_para_fornecimento_da_solução_de_antiv_00_v2,False,0,N/A,"R$ 4.280.000,00","EXTRATO DO CONTRATO Nº 61/2021, NOS TERMOS DO PADRÃO Nº 08/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_40_quarenta_baterias_automotivas_de_12_voltes_e_00_v2,False,0,N/A,"R$ 122.398,68","EXTRATO DO CONTRATO Nº 51/2021, NOS TERMOS DO PADRÃO Nº 08/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
prorrogação_dos_prazos_de_vigência_e_de_execução_00_v2,False,0,N/A,"R$ 7.260.000,00","EXTRATO DO 2º TERMO ADITIVO AO CONTRATO Nº 69/2019
Processo: 00113-00015111/2019-71; CONTRATANTE: o ..."
contratação_de_empresa_para_prestação_de_serviços_fotográfic_00_v2,False,0,N/A,"R$ 115.488,00","EXTRATO DO CONTRATO BRB Nº 213/2021
Contratada: EXEMPLUS COMUNICAÇÃO E MARKETING LTDA. Modalidade: P..."
aquisição_de_306_trezentas_e_seis_baterias_automotivas_de_12_00_v2,False,0,N/A,"R$ 208.287,00","EXTRATO DO CONTRATO Nº 50/2021, NOS TERMOS DO PADRÃO Nº 08/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
aquisição_de_04_quatro_cães_de_trabalho_policial_conforme_co_00_v2,False,0,N/A,"R$ 80.000,00","EXTRATO DO CONTRATO Nº 63/2021, NOS TERMOS DO PADRÃO Nº 07/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
o_contrato_tem_por_objeto_a_aquisição_de_carimbos_consoante__00_v2,False,0,N/A,"R$ 1.875,00","EXTRATO DO CONTRATO Nº 44680/2021
Processo:00431-00017327/2021-38. DAS PARTES: SECRETARIA DE ESTADO ..."
aquisição_de_01_uma_fonte_externa_elétrica_para_ser_utilizad_00_v2,False,0,N/A,"R$ 24.350,00","EXTRATO DO CONTRATO Nº 64/2021, NOS TERMOS DO PADRÃO Nº 07/2002 - AQUISIÇÃO DE BENS
Processo: 052-00..."
contrato_de_prestação_de_serviços_de_publicações_de_atos_ofi_00_v2,False,0,N/A,"R$ 1,00","EXTRATO DO CONTRATO Nº 04/2021 (044994)
Processo: 00075-0000000124/2021-36 - DAS PARTES: SOCIEDADE D..."
aquisição_de_câmeras_fotográficas_digital_visando_atender_de_00_v2,False,0,N/A,"R$ 61.232,83","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 37/2021, NOS TERMOS DO PADRÃO Nº 07/2002, APROVADO PELO ..."
a_aquisição_de_câmeras_fotográficas_digital_visando_atender__00_v2,False,0,N/A,"R$ 110.238,96","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 38/2021, NOS TERMOS DO PADRÃO Nº 07/2002, APROVADO PELO ..."
aquisição_de_20_vinte_aparelhos_de_ar_condicionado_tipo_spli_00_v2,False,0,N/A,"R$ 52.140,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 09/2021-SSP/DF, NOS TERMOS DO PADRÃO Nº 07/2002, APROVAD..."
o_contrato_tem_por_objeto_a_a_contratação_de_empresa_especia_00_v2,False,0,N/A,"R$ 1.344,00",EXTRATO DO CONTRATO PARA PRESTAÇÃO DE SERVIÇO DE CONTROLE DE VETORES E PRAGAS URBANAS N° 01/2019 - R...
o_contrato_tem_por_objeto_a_prestação_de_serviços_de_preparo_00_v2,False,0,N/A,"R$ 5.835.648,00","EXTRATO DO CONTRATO Nº 44298/2021
Processo:00431-00007821/2021-94. Das Partes: SECRETARIA DE ESTADO ..."
o_contrato_tem_por_objeto_à_execução_das_obras_de_reforma_do_00_v2,False,0,N/A,"R$ 5.560.672,87","EXTRATO DO CONTRATO Nº 044843/2021
Processo: 00090-00017972/2020-60. DAS PARTES: SEMOB X COMPANHIA B..."
contratação_de_empresa_para_realização_de_treinamento_e_capa_00_v2,False,0,N/A,"R$ 520.000,00","EXTRATO DO CONTRATO Nº 44.563/2021
Processo: 0037000000280/2021-07. Partes: Secretaria de Estado Des..."
prestação_de_serviços_a_serem_executados_de_forma_contínua_c_00_v2,False,0,N/A,"R$ 623.498,40","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS N° 04/2021
Processo: 00144-00000843/2021-41. Das Partes..."
prestação_de_serviços_do_produto_cobrança_pelo_banco_permiti_00_v2,False,0,N/A,"R$ 7,50","EXTRATO DO CONTRATO Nº 44433/2021
Processo: 04001-0000000084/2021-74 - DAS PARTES: INSTITUTO DE ASSI..."
contratação_de_uma_instituição_especializada_na_prestação_de_00_v2,False,0,N/A,"R$ 769.500,00","EXTRATO DO CONTRATO BRB Nº 172/2021
Contratada: IBMEC EDUCACIONAL LTDA. Modalidade: Inexigibilidade ..."
a_prestação_de_serviços_a_serem_executados_de_forma_contínua_00_v2,False,0,N/A,"R$ 16.464,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS N° 19/2021
Processo: 00220-00001481/2021-46. DAS PARTES..."
a_contratação_de_empresa_especializada_no_fornecimento_de_as_00_v2,False,0,N/A,"R$ 8.700,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇO N° 21/2021
Processo: 00220-00002329/2021-81. DAS PARTES:..."
contratação_de_serviços_de_auditoria_de_revisão_de_asseguraç_00_v2,False,0,N/A,"R$ 1.634.000,00","EXTRATO DO CONTRATO BRB Nº 198/2021
Contratada: ERNST YOUNG AUDITORES INDEPENDENTES S/S. Modalidade:..."
o_presente_contrato_tem_por_objetivo_a_contratação_de_empres_00_v2,False,0,N/A,"R$ 22.430,04","EXTRATO DO CONTRATO Nº 01/2021 - CONTRATO SIGGO Nº 044146
Processo: 00132-00000048/2021-46 - DAS PAR..."
prestação_de_serviços_técnicos_pertinentes_à_constituição_e__00_v2,False,0,N/A,"R$ 4.000,00","EXTRATO DO CONTRATO CORRETORA SEGUROS BRB Nº 43/2021
Contratante: BRB ADMINISTRADORA E CORRETORA DE ..."
prestação_de_serviços_terceirizados_de_motoboy_visando_a_col_00_v2,False,0,N/A,"R$ 49.992,10","EXTRATO DO CONTRATO CORRETORA SEGUROS BRB Nº 46/2021
Contratante: BRB ADMINISTRADORA E CORRETORA DE ..."
o_contrato_tem_por_objeto_a_implantação_e_manutenção_de_barr_00_v2,False,0,N/A,"R$ 314.025,56","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 29/2021
Processo: 00094-00003227/2019-97. PARTES: SE..."
aquisição_de_material_permanente_mobiliários_cadeiras_e_polt_00_v2,False,0,N/A,"R$ 63.080,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE MOBILIÁRIO Nº 17/2021
Processo: 00193-00001409/2021-20. PARTES: ..."
aquisição_de_material_permanente_mobiliários_mesas_e_armário_00_v2,False,0,N/A,"R$ 26.689,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE MOBILIÁRIO Nº 18/2021
Processo: 00193-00001409/2021-20. PARTES: ..."
a_aquisição_exclusiva_de_gêneros_alimentícios_perecíveis_fru_01_v2,False,0,N/A,"R$ 1.668.123,54",EXTRATO DO CONTRATO DE AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA A ALIMENTAÇÃO ...
aquisição_de_solução_completa_de_videowall_00_v2,False,0,N/A,"R$ 530.000,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 02/2021
Partes: DETRAN-DF e a SEAL TELECOM COMÉRCIO E SE..."
o_contrato_tem_por_objeto_a_execução_da_obra_de_construção_d_00_v2,False,0,N/A,"R$ 398.086,25","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS Nº 06/2021, NOS TERMOS DO PADRÃO Nº 09/2002
Processo: 00145..."
prestação_de_serviço_telefônico_fixo_comutado_stfc_na_modali_00_v2,False,0,N/A,"R$ 28.799,76","EXTRATO DO CONTRATO Nº 04/2022 
Contratante: Tribunal de Contas do Distrito Federal - CNPJ nº 00.534..."
fornecimento_de_gêneros_alimentícios_conforme_termo_de_refer_00_v2,False,0,N/A,"R$ 60.190,26","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS PELO DISTRITO FEDERAL Nº 18/2021
Processo: 00014-00000265..."
contratação_de_solução_integrada_atualizada_tecnologicamente_00_v2,False,0,N/A,"R$ 31.100,00","EXTRATO DO CONTRATO Nº 03/2021   RIOPRO INFORMATICA LTDA
Extrato do Contrato nº 03/2021, celebrado e..."
aquisição_emulsão_asfáltica_para_imprimação_e_impermeabiliza_00_v2,False,0,N/A,"R$ 1.109.025,00","EXTRATO DO TERMO DO CONTRATO Nº 43/2021. SIGGO: 044813
Processo: 00113-00009114/2021-90; CONTRATANTE..."
aquisição_de_46_quarenta_e_seis_bebedouros_industriais_fabri_00_v2,False,0,N/A,"R$ 115.000,00","EXTRATO DO CONTRATO Nº 04/2021 - FUNP/DF- SIGGO 044934
Processo: 04026-00042341/2021-30; FUNDO PENIT..."
a_prestação_de_serviços_de_agenciamento_de_viagens_compreend_00_v2,False,0,N/A,"R$ 90.000,01","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇO Nº 30/2021-SEJUS - SIGGO Nº 044647
Processo: 00400-00035..."
08_oito_notebooks_com_as_especificações_constantes_do_item_3_00_v2,False,0,N/A,"R$ 1.049.290,00","EXTRATO DO CONTRATO Nº 23/2021 - FUNP/DF - SIGGO 044966
Processo: 04026-00039462/2021-02 - SECRETARI..."
aquisição_de_dispositivo_de_proteção_contra_surto_dps_marca__00_v2,False,0,N/A,"R$ 92.000,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 68/2021-FSPDF-SSP, NOS TERMOS DO PADRÃO Nº 07/2002, APRO..."
aquisição_de_nobreaks_300_w_600_va_marca_modelo_ragtech_new__00_v2,False,0,N/A,"R$ 60.000,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS Nº 69/2021-FSPDF-SSP, NOS TERMOS DO PADRÃO Nº 07/2002, APRO..."
a_aquisição_de_04_quatro_veículos_automotores_marca_fiat_mod_00_v2,False,0,N/A,"R$ 176.000,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS nº 02/2021 - FUNP/DF - SIGGO: 044700
Processo: 04026-000359..."
prestação_de_serviços_de_chaveiros_consoante_especifica_a_at_00_v2,False,0,N/A,"R$ 2.730,00","EXTRATO DO CONTRATO Nº 044736/2021
Processo: 00366-00001072/2021-95 Partes: ADMINISTRAÇÃO REGIONAL D..."
locação_de_acessos_de_telecomunicações_visando_acesso_ao_pon_00_v2,False,0,N/A,"R$ 80.842,68","EXTRATO DO CONTRATO BRB Nº 191/2021 (*)
Contratada: RTM - REDE DE TELECOMUNICAÇÕES PARA O MERCADO LT..."
contratação_de_monitoramento_e_gerenciamento_de_sistemas_e_r_00_v2,False,0,N/A,"R$ 27.646,92","EXTRATO DO CONTRATO BRB Nº 195/2021 (*)
Contratada: RTM - REDE DE TELECOMUNICAÇÕES PARA O MERCADO LT..."
locação_de_bem_móvel_00_v2,False,0,N/A,"R$ 29.000,88","EXTRATO DO CONTRATO BRB Nº 196/2021(*)
Contratada: RTM - REDE DE TELECOMUNICAÇÕES PARA O MERCADO LTD..."
a_aquisição_de_gêneros_alimentícios_perecíveis_ovo_de_galinh_00_v2,False,0,N/A,"R$ 4.494.546,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS Nº 60/2021
Processo: 00080-00160653/2021-91 - Partes: SEE..."
a_contratação_de_empresa_para_o_fornecimento_de_solução_de_g_00_v2,False,0,N/A,"R$ 4.292.500,00","EXTRATO DO CONTRATO Nº 44947/2021
Processo: 00040-00030464/2021-34. A SECRETARIA DE ESTADO DE ECONOM..."
a_contratação_de_empresa_para_construção_de_centro_de_educaç_00_v2,False,0,N/A,"R$ 3.747.268,10","EXTRATO DO CONTRATO DE EXECUÇÃO DE OBRAS PARA O DISTRITO FEDERAL Nº 50/2021
Processo: 00112-00003291..."
aquisição_de_equipamentos_para_aparelhamento_substituição_me_00_v2,False,0,N/A,"R$ 29.400,00","EXTRATO DO TERMO DO CONTRATO Nº 01/2022
Processo: 00113-00013973/2021-83; CONTRATANTE: o DISTRITO FE..."
cooperação_técnica_e_o_intercâmbio_de_conhecimentos_informaç_00_v2,False,0,N/A,"R$ 4.500,00","EXTRATO DE CONTRATO DE TERMO DE COOPERAÇÃO TÉCNICA
Processo: 00001-00018281/2021-61. Firmado entre a..."
aquisição_de_insumos_para_realização_de_exames_de_histocompa_00_v2,False,0,N/A,"R$ 96.740,64","EXTRATO DO CONTRATO Nº 26/2021
Contratante: FUNDAÇÃO HEMOCENTRO DE BRASÍLIA - CNPJ nº 86.743.457/000..."
solução_para_controladoria_de_ativos_passivos_compliance_cus_00_v2,False,0,N/A,"R$ 665.300,46","EXTRATO DO CONTRATO BRB Nº 300/2021
Contratada: SINQIA TECNOLOGIA LTDA. Modalidade: Dispensa. Objeto..."
prestação_de_serviço_telefônico_fixo_comutado_stfc_contempla_00_v2,False,0,N/A,"R$ 114.719,52","EXTRATO DO CONTRATO Nº 02/2022
Processo: 04026-00002920/2021-40. Contratada ALGAR TELECOM S/A, inscr..."
aquisição_de_solução_composta_por_software_específico_para_c_00_v2,False,0,N/A,"R$ 283.900,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 53/2021 - SSP/DF, NOS TERMOS DO PADRÃO Nº 04/2002, I..."
prestação_e_utilização_do_serviço_público_de_energia_elétric_00_v2,False,0,N/A,"R$ 58.796,62",EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇO PÚBLICO DE ENERGIA ELÉTRICA PARA CONSUMIDORES TITULARES ...
o_contrato_tem_por_objeto_a_aquisição_de_06_seis_licenças_be_00_v2,False,0,N/A,"R$ 52.200,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 25/2021 SIGGO Nº 044517
Processo: 00400-00018802/202..."
prestação_de_serviço_sob_demanda_de_manutenção_predial_para__00_v2,False,0,N/A,"R$ 1.420.241,00","EXTRATO DO CONTRATO Nº 45551/2021
Processo: 00090-00022566/2021-08. DAS PARTES: SEMOB x CONTARPP ENG..."
contratação_de_apoio_técnico_especializado_com_repasse_de_co_00_v2,False,0,N/A,"R$ 49.900,00","EXTRATO DO CONTRATO BRB Nº 152/2021
Contratado: WEDO SERVICES INFORMÁTICA LTDA. Modalidade: Dispensa..."
confecção_montagem_e_instalação_de_material_de_comunicação_v_00_v2,False,0,N/A,"R$ 180.020,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 36/2021, NOS TERMOS DO PADRÃO Nº 01/2002, APROVADA P..."
execução_da_obra_de_implantação_da_praça_denominada_praça_vi_00_v2,False,0,N/A,"R$ 178.719,06","EXTRATO DO CONTRATO PARA EXECUÇÃO DE OBRAS Nº 07/2021, NOS TERMOS DO PADRÃO Nº 09/2002
Processo: 001..."
prestação_de_serviços_com_emprego_de_mão_de_obra_de_presos_d_00_v2,False,0,N/A,"R$ 59.400,00","EXTRATO DO CONTRATO DE PRESTAÇÃO DE SERVIÇOS Nº 01/2021
Processo: 00056-00000237/2021-88. Das partes..."
aquisição_de_veículos_policiais_reservados_descaracterizados_00_v2,False,0,N/A,"R$ 1.147.000,00","EXTRATO DO CONTRATO Nº 44142/2021
Processo: 00428-00002060/2020-43. A SECRETARIA DE ESTADO DE ECONOM..."
a_contratação_de_empresa_especializada_em_fornecimento_de_in_00_v2,False,0,N/A,"R$ 27.365.000,00","EXTRATO DO CONTRATO Nº 44995/2021
Processo: 00040-00027814/2021-85. A SECRETARIA DE ESTADO DE ECONOM..."
o_contrato_tem_por_objeto_a_aquisição_dos_seguintes_itens_it_00_v2,False,0,N/A,"R$ 26.987.350,00","EXTRATO DO CONTRATO PARA AQUISIÇÃO DE BENS PELO DISTRITO FEDERAL Nº 40/2021
Processo: 00070-00004267..."
a_aquisição_de_3_000_três_mil_pares_de_chuteiras_consoante_e_00_v2,False,0,N/A,"R$ 510.000,00","EXTRATO DO CONTRATO DE AQUISIÇÃO DE BENS N° 39/2021
Processo: 00220-00005901/2021-63. DAS PARTES: DI..."
a_locação_do_imóvel_situado_na_rodovia_df_250_km_2_5_chácara_00_v2,False,0,N/A,"R$ 8.511.120,00","EXTRATO DO CONTRATO DE LOCAÇÃO Nº 54/2021
Processo 00080-00048417/2020-17. Partes: SEEDF X LOCAÇÕES ..."
contratação_de_empresa_especializada_para_realizar_o_program_00_v2,False,0,N/A,"R$ 2.399.166,97","EXTRATO DO CONTRATO Nº 44.480/2021
Processo: 00370-00000835/2019-98. Partes: Secretaria de Estado De..."
